entry_time,exit_time,side,entry,sl,tp,exit_price,outcome,raw_R,fee_R,net_R,risk_pct,risk_pct_abs,entry_idx,exit_idx,symbol,year
2021-01-05 00:30:00,2021-01-05 03:25:00,short,61.24,61.72053293763227,59.317868249470926,59.317868249470926,tp,4.0,0.11469765271777871,3.8853023472822215,0.007846716813067749,0.007846716813067749,1158,1193,ZECUSDT,2021
2021-01-11 10:15:00,2021-01-11 14:05:00,short,105.61,110.4097754947793,86.41089802088281,86.41089802088281,tp,4.0,0.01980280121505361,3.9801971987849463,0.045448115659305906,0.045448115659305906,3003,3049,ZECUSDT,2021
2021-01-20 00:00:00,2021-01-20 01:35:00,long,103.21,102.00209523249708,108.04161907001163,102.00209523249708,sl,-1.0,0.0769009300228432,-1.0769009300228432,0.01170336951364122,0.01170336951364122,5472,5491,ZECUSDT,2021
2021-01-27 14:50:00,2021-01-27 15:55:00,long,77.5,76.6412661596531,80.9349353613876,80.9349353613876,tp,4.0,0.08122423587245993,3.91877576412754,0.011080436649637426,0.011080436649637426,7666,7679,ZECUSDT,2021
2021-01-28 06:25:00,2021-01-28 09:05:00,short,82.73,83.33819270335788,80.29722918656852,80.29722918656852,tp,4.0,0.12242336941715672,3.877576630582843,0.007351537572318049,0.007351537572318049,7853,7885,ZECUSDT,2021
2021-02-09 16:05:00,2021-02-09 20:40:00,short,107.92,109.32812178289242,102.28751286843031,109.32812178289242,sl,-1.0,0.06897698848212505,-1.068976988482125,0.013047829715459806,0.013047829715459806,11425,11480,ZECUSDT,2021
2021-02-14 23:55:00,2021-02-15 01:10:00,long,156.62,154.97816944023944,163.18732223904226,154.97816944023944,sl,-1.0,0.08585417000677378,-1.0858541700067739,0.010482892093989041,0.010482892093989041,12959,12974,ZECUSDT,2021
2021-02-19 08:15:00,2021-02-19 10:50:00,short,185.68,188.93253109358164,172.66987562567346,188.93253109358164,sl,-1.0,0.051379063010272036,-1.051379063010272,0.017516862847811492,0.017516862847811492,14211,14242,ZECUSDT,2021
2021-02-20 15:20:00,2021-02-20 21:15:00,long,168.44,165.9793017306829,178.28279307726842,165.9793017306829,sl,-1.0,0.06160690316658408,-1.061606903166584,0.01460875248941526,0.01460875248941526,14584,14655,ZECUSDT,2021
2021-02-21 21:10:00,2021-02-22 00:50:00,long,159.29,157.94157734087227,164.68369063651087,157.94157734087227,sl,-1.0,0.10631755483309559,-1.1063175548330957,0.008465205971044765,0.008465205971044765,14942,14986,ZECUSDT,2021
2021-03-01 09:10:00,2021-03-01 09:30:00,short,115.99,117.18161975376253,111.22352098494984,117.18161975376253,sl,-1.0,0.0876042879201906,-1.0876042879201906,0.010273469728101888,0.010273469728101888,17102,17106,ZECUSDT,2021
2021-03-01 23:20:00,2021-03-01 23:50:00,short,123.39,124.35378948761067,119.53484204955733,124.35378948761067,sl,-1.0,0.11522329453427287,-1.1152232945342728,0.007810920557668114,0.007810920557668114,17272,17278,ZECUSDT,2021
2021-03-07 22:45:00,2021-03-07 23:15:00,short,128.46,129.06523784827718,126.03904860689133,129.06523784827718,sl,-1.0,0.19102242255519733,-1.1910224225551973,0.004711488776873502,0.004711488776873502,18993,18999,ZECUSDT,2021
2021-03-08 00:40:00,2021-03-08 01:15:00,short,131.74,132.53150948957926,128.573962041683,132.53150948957926,sl,-1.0,0.14979731962913861,-1.1497973196291387,0.006008118184144944,0.006008118184144944,19016,19023,ZECUSDT,2021
2021-03-11 14:45:00,2021-03-11 15:10:00,short,152.65,154.98379802705162,143.31480789179355,154.98379802705162,sl,-1.0,0.05886756197731656,-1.0588675619773165,0.015288555696374806,0.015288555696374806,20049,20054,ZECUSDT,2021
2021-03-11 16:05:00,2021-03-12 13:25:00,short,156.65,159.66553892273637,144.58784430905453,144.58784430905453,tp,4.0,0.04675283709223922,3.953247162907761,0.019250168673708067,0.019250168673708067,20065,20321,ZECUSDT,2021
2021-03-12 13:25:00,2021-03-12 20:05:00,long,145.21,143.01638259758565,153.98446960965745,143.01638259758565,sl,-1.0,0.059576934362464376,-1.0595769343624644,0.015106517474102066,0.015106517474102066,20321,20401,ZECUSDT,2021
2021-03-14 11:25:00,2021-03-14 16:00:00,long,146.33,144.85754933162607,152.21980267349576,144.85754933162607,sl,-1.0,0.08944068743942107,-1.0894406874394211,0.010062534465755058,0.010062534465755058,20873,20928,ZECUSDT,2021
2021-03-24 20:35:00,2021-03-24 22:00:00,long,133.33,132.21004335018407,137.8098265992638,132.21004335018407,sl,-1.0,0.10714432564842599,-1.107144325648426,0.00839988487074137,0.00839988487074137,23863,23880,ZECUSDT,2021
2021-03-25 12:25:00,2021-03-25 15:50:00,long,120.84,119.27406506211814,127.10373975152746,119.27406506211814,sl,-1.0,0.06945116132800962,-1.0694511613280095,0.012958746589555306,0.012958746589555306,24053,24094,ZECUSDT,2021
2021-04-07 12:20:00,2021-04-08 06:55:00,long,163.56,159.53800256692145,179.64798973231422,179.64798973231422,tp,4.0,0.03659972499965665,3.9634002750003434,0.024590348698205877,0.024590348698205877,27796,28019,ZECUSDT,2021
2021-04-11 01:15:00,2021-04-11 01:30:00,short,221.9,224.96148931238056,209.65404275047777,224.96148931238056,sl,-1.0,0.06523295678099529,-1.0652329567809953,0.01379670713105254,0.01379670713105254,28815,28818,ZECUSDT,2021
2021-04-12 00:40:00,2021-04-12 10:25:00,short,234.98,238.66441105272312,220.24235578910745,220.24235578910745,tp,4.0,0.05739913298862091,3.9426008670113792,0.015679679346000234,0.015679679346000234,29096,29213,ZECUSDT,2021
2021-04-14 03:25:00,2021-04-14 05:55:00,short,238.66,241.17360255930566,228.60558976277733,228.60558976277733,tp,4.0,0.08545265010365544,3.9145473498963446,0.010532148492858742,0.010532148492858742,29705,29735,ZECUSDT,2021
2021-04-29 13:35:00,2021-04-29 15:15:00,long,232.04,230.43660868861176,238.45356524555294,230.43660868861176,sl,-1.0,0.13024643361649949,-1.1302464336164995,0.006909978070109621,0.006909978070109621,34147,34167,ZECUSDT,2021
2021-05-12 01:50:00,2021-05-12 11:10:00,short,343.42,350.9809996282544,313.17600148698256,350.9809996282544,sl,-1.0,0.04087792821005044,-1.0408779282100504,0.022016771382721928,0.022016771382721928,37750,37862,ZECUSDT,2021
2021-05-22 05:25:00,2021-05-22 10:50:00,long,133.9,129.7324895901015,150.57004163959405,150.57004163959405,tp,4.0,0.028916544446720337,3.9710834555532797,0.031124050858091945,0.031124050858091945,40673,40738,ZECUSDT,2021
2021-05-26 00:00:00,2021-05-26 01:25:00,short,147.78,149.70401463083442,140.08394147666232,149.70401463083442,sl,-1.0,0.06912733295708813,-1.069127332957088,0.013019452096592372,0.013019452096592372,41760,41777,ZECUSDT,2021
2021-05-29 01:00:00,2021-05-29 03:15:00,short,180.76,185.24843246058188,162.80627015767243,185.24843246058188,sl,-1.0,0.03624517054199124,-1.0362451705419913,0.024830894338249008,0.024830894338249008,42636,42663,ZECUSDT,2021
2021-06-02 13:20:00,2021-06-02 15:05:00,short,160.48,162.0003387290841,154.39864508366358,162.0003387290841,sl,-1.0,0.09499988209009855,-1.0949998820900986,0.009473695968869033,0.009473695968869033,43936,43957,ZECUSDT,2021
2021-06-04 02:10:00,2021-06-04 05:10:00,long,160.98,158.58037984060454,170.5784806375818,158.58037984060454,sl,-1.0,0.06037705569055592,-1.0603770556905558,0.014906324757084446,0.014906324757084446,44378,44414,ZECUSDT,2021
2021-06-09 16:00:00,2021-06-09 19:50:00,short,140.95,143.85398069621328,129.3340772151468,143.85398069621328,sl,-1.0,0.0436831416150304,-1.0436831416150305,0.020602913772353997,0.020602913772353997,45984,46030,ZECUSDT,2021
2021-06-13 04:00:00,2021-06-13 16:15:00,long,121.4,120.44897805377597,125.20408778489613,125.20408778489613,tp,4.0,0.11488693865983796,3.885113061340162,0.007833788683888232,0.007833788683888232,46992,47139,ZECUSDT,2021
2021-06-13 17:00:00,2021-06-13 17:50:00,short,127.19,128.49018647403076,121.98925410387693,128.49018647403076,sl,-1.0,0.0880419865045383,-1.0880419865045383,0.010222395424410462,0.010222395424410462,47148,47158,ZECUSDT,2021
2021-06-16 08:30:00,2021-06-16 11:15:00,short,143.69,145.16534044009555,137.7886382396178,137.7886382396178,tp,4.0,0.08765502285806287,3.912344977141937,0.010267523419135293,0.010267523419135293,47910,47943,ZECUSDT,2021
